platform,title,url,budget_min,budget_max,budget_currency,budget_type,skills,category,posted_date,full_description,description_snippet
Freelancer.com,Digital Marketing Manager for Empowerment Brand,https://www.freelancer.com/projects/digital-marketing/digital-marketing-manager-for-40454984,15.0,25.0,USD,hourly,DIGITAL MARKETING | Digital Marketing | Social Media Management | Email Marketing | SEO | Social Media Marketing | Internet Marketing | Facebook Marketing | Content Writing,,,"PROJECT BRIEF
Part-Time Digital Marketing Manager
For Patricia Searing, Ph.D. - ""The Empowerment Doctor""
ABOUT THE PROJECT
I am launching a personal/professional development and organizational transformation brand centered around original frameworks including:
Searing Method TM
Third Force Thought TM
Point of Origin TM Technology
My work integrates:
Human & Organization Development
Learning Organizations
Leadership Development
Personal Transformation
Emotional/Somatic Awareness
Educational and transformational content
I already have:
A completed digital marketing strategy
Website in development
Content systems
Scripts and posting plans
Lead magnet concepts
Social media direction
Webinar and video strategy
I now need a part-time Digital Marketing Manager / Content Coordinator to help implement the plan consistently and professionally.
IDEAL CANDIDATE
This role is ideal for:
A graduate student
Advanced marketing student
Emerging digital marketer
Social media/content specialist building experience
Someone organized, creative, and reliable
I do not need a large agency or expensive senior strategist.
I do need someone who can:
Follow systems
Execute consistently
Organize content
Help schedule and post
Assist with growth and visibility
Communicate clearly and professionally
SCOPE OF WORK
PRIMARY RESPONSIBILITIES
Content Management
Organize content calendar
Schedule posts across platforms
Maintain consistency in branding and messaging
Repurpose content into multiple formats
Social Media Management
Platforms include:
Instagram
Facebook
LinkedIn
YouTube Shorts
Tasks:
Upload and schedule posts
Format captions
Apply hashtags
Monitor engagement
Light community interaction
Video & Content Support
Assist with short-form video posting
Add captions/subtitles if possible
Help organize content library
Create simple Canva-style graphics/posts
Email Marketing Support
Upload email drafts into platform
Help organize lead magnet delivery
Support webinar announcements
Website & Content Coordination
Coordinate blog uploads
Organize SEO keywords
Help maintain consistency between social platforms and website messaging
TOOLS (Preferred but Not Required)
Helpful experience with:
Canva
Google Docs
Google Drive
YouTube
Instagram Reels
Facebook Business tools
LinkedIn posting
Mailchimp or ConvertKit
Basic SEO understanding
Scheduling platforms (Later, Buffer, Meta Suite, etc.)
WORK STYLE
This role requires someone who is:
Organized
Consistent
Calm under direction
Able to follow an existing strategy
Interested in transformational, educational, or personal development content
Strong communication skills are important.
TIME COMMITMENT
Estimated:
5-10 hours/week initially
Potential to expand later
Flexible remote work.
BUDGET
This is a startup-stage project.
I am specifically seeking:
affordable emerging talent
student-level or early-career rates
someone interested in growing with the brand over time
Please include:
hourly or monthly rates
examples of social posting work
organizational systems experience
video/content samples if available
TO APPLY
Please send:
Brief introduction
Why this role interests you
Relevant experience
Social/content samples
Availability
Hourly or monthly rate
PROJECT GOAL
The goal is to build a strong, authentic digital presence that supports:
personal transformation
leadership development
organizational learning
educational content
webinars
lead generation
online visibility
Long-term growth potential exists for the right person.
Applicants must have excellent command of English language, no exceptions","PROJECT BRIEF Part-Time Digital Marketing Manager For Patricia Searing, Ph.D. - ""The Empowerment Doctor"" ABOUT THE PROJECT I am launching a personal/professional development and organizational transformation brand centered around original frameworks "
Freelancer.com,RingCentral Setup for New Startup U-S-based (ONLY),https://www.freelancer.com/projects/project-management/ringcentral-setup-for-new-startup,,,,hourly,PROJECT MANAGEMENT | Project Management | Customer Support | Cloud Computing | Technical Support | VoIP | Telecommunications Engineering | Account Management | Twilio | Business Consulting | System Administration,,,"I am launching a new business in the United States and need an experienced, U-S-based professional to get our RingCentral account fully up and running. The goal is to hand over a clean, correctly configured system that my team can start using immediately for voice, SMS, and basic call routing.

Here is what I expect from the engagement:
• Complete initial account creation with the correct company details and U.S. address verification 
• Configuration of main company number, extensions, voicemail, and call flow so incoming calls reach the right person every time 
• Basic auto-attendant greeting and after-hours rules 
• Confirmation that emergency (E911) information is filed properly for all extensions 
• A short hand-off session (video or in person if you are nearby) showing me where critical settings live

Because this is for a brand-new enterprise, there are no legacy systems to migrate. At this stage I do not need integrations or user training beyond the brief walkthrough described above. 

When you apply, focus on your direct experience setting up RingCentral (or similar VoIP platforms) for U.S. businesses—particularly any cases where you handled the full initial build. If you have certifications or can share a quick success story, that will help me choose quickly.

I am ready to begin as soon as I find the right expert who can demonstrate clear, hands-on RingCentral setup expertise within the United States.","I am launching a new business in the United States and need an experienced, U-S-based professional to get our RingCentral account fully up and running. The goal is to hand over a clean, correctly configured system that my team can start using immedia"
Freelancer.com,Digital image processing - project,https://www.freelancer.com/projects/image-processing/digital-image-processing-project,30.0,250.0,USD,fixed,IMAGE PROCESSING | Image Processing | Computer Vision | Data Analysis | Machine Learning (ML) | Matlab and Mathematica | Python | MATLAB | Image Analysis | Image Recognition,,,"I need someone to do a ""trial"" project for me. I can send info on the project when the freelancer contacts me.","I need someone to do a ""trial"" project for me. I can send info on the project when the freelancer contacts me."
Mostaqel.com,محترف كتابة محتوى تسويقي ميديا,https://mostaql.com/project/1242073-%D9%85%D8%AD%D8%AA%D8%B1%D9%81-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D9%85%D8%AD%D8%AA%D9%88%D9%89-%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7,,,,unknown,,,2026-05-19 20:34:40,كتاب محتوى معبر جذاب يلامس القلب والعاطفة ويحقق الهدف المرجو منه,
Mostaqel.com,تصميم Workflow احترافي باستخدام n8n,https://mostaql.com/project/1242071-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-workflow-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-n8n,,,,unknown,,,2026-05-19 20:34:10,المطلوب في الـ Workflow:,
Mostaqel.com,مستقل متخصص في إعلانات قوقل,https://mostaql.com/project/1242072-%D9%85%D8%B3%D8%AA%D9%82%D9%84-%D9%85%D8%AA%D8%AE%D8%B5%D8%B5-%D9%81%D9%8A-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA-%D9%82%D9%88%D9%82%D9%84,,,,unknown,,,2026-05-19 20:21:08,السلام عليكم ورحمة الله وبركاتة,
Mostaqel.com,تفعيل وربط اي بوابة دفع لشركة أمريكية LLC على Shopify,https://mostaql.com/project/1234359-%D8%AA%D9%81%D8%B9%D9%8A%D9%84-%D9%88%D8%B1%D8%A8%D8%B7-%D8%A7%D9%8A-%D8%A8%D9%88%D8%A7%D8%A8%D8%A9-%D8%AF%D9%81%D8%B9-%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-llc-%D8%B9%D9%84%D9%89-shopify,,,,unknown,,,2026-05-19 20:15:53,أبحث عن مستقل محترف لديه خبرة عملية في بوابات الدفع الإلكترونية لمساعدتي في اختيار، تفعيل، وربط بوابة دفع مناسبة لشركتي.,
Mostaqel.com,تصميم هوية وبورتفوليو,https://mostaql.com/project/1242067-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%87%D9%88%D9%8A%D8%A9-%D9%88%D8%A8%D9%88%D8%B1%D8%AA%D9%81%D9%88%D9%84%D9%8A%D9%88,,,,unknown,,,2026-05-19 19:45:17,موقع الكتروني اقدم فيه لوحاتي واعمالي الفنية وتقديم ورشات فنيه وتصاميم خاصة لدعوات الزفاف,
Mostaqel.com,خدمة عملاء ومتابعة الحجوزات,https://mostaql.com/project/1242066-%D8%AE%D8%AF%D9%85%D8%A9-%D8%B9%D9%85%D9%84%D8%A7%D8%A1-%D9%88%D9%85%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9-%D8%A7%D9%84%D8%AD%D8%AC%D9%88%D8%B2%D8%A7%D8%AA,,,,unknown,,,2026-05-19 19:36:00,مستقلة لخدمة العملاء ومتابعة الحجوزات,
Mostaqel.com,إنشاء مدونة,https://mostaql.com/project/1242058-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D8%AF%D9%88%D9%86%D8%A9,,,,unknown,,,2026-05-19 19:20:42,ابا حد ينشئ لي مدونة جذابة وقيمه عشان اسوق لها واربطها في قوقل ادسنس واخذ عليها ارباح,
Mostaqel.com,تطبيق مسابقات ثقافية بنظام النقاط والإحالة والربح من الإعلانات.,https://mostaql.com/project/1226787-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B3%D8%A7%D8%A8%D9%82%D8%A7%D8%AA-%D8%AB%D9%82%D8%A7%D9%81%D9%8A%D8%A9-%D8%A8%D9%86%D8%B8%D8%A7%D9%85-%D8%A7%D9%84%D9%86%D9%82%D8%A7%D8%B7-%D9%88%D8%A7%D9%84%D8%A5%D8%AD%D8%A7%D9%84%D8%A9-%D9%88%D8%A7%D9%84%D8%B1%D8%A8%D8%AD-%D9%85%D9%86-%D8%A7%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA,,,,unknown,,,2026-05-19 19:08:06,أريد تنفيذ تطبيق أندرويد يعتمد على المسابقات (سؤال وجواب) يتضمن الميزات التالية:,
Mostaqel.com,تصميم صور لكروت داخل منصة,https://mostaql.com/project/1242059-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%B5%D9%88%D8%B1-%D9%84%D9%83%D8%B1%D9%88%D8%AA-%D8%AF%D8%A7%D8%AE%D9%84-%D9%85%D9%86%D8%B5%D8%A9,,,,unknown,,,2026-05-19 19:01:00,أحتاج تصميم صور احترافية لاستخدامها داخل كروت (Cards) في واجهة المنصة.,
Mostaqel.com,مسؤل عن قنوات تليجرام,https://mostaql.com/project/1242053-%D9%85%D8%B3%D8%A4%D9%84-%D8%B9%D9%86-%D9%82%D9%86%D9%88%D8%A7%D8%AA-%D8%AA%D9%84%D9%8A%D8%AC%D8%B1%D8%A7%D9%85,,,,unknown,,,2026-05-19 18:44:28,السلام عليكم عندي قنوات تليجرام كلها دورات انجلش احتاج مسؤل عنها يصمم وينزل كويزات وملفات لدورة ويرد على زباين ويكون كله مسوؤل عن قنوات العمل قابل لتمديد ولكن المدة حاليا فقط شهر نبي تجربة,
Mostaqel.com,مصمم محترف لبناء قالب ماستر وحزمة بوستات إطلاق لمتجر إلكتروني,https://mostaql.com/project/1242057-%D9%85%D8%B5%D9%85%D9%85-%D9%85%D8%AD%D8%AA%D8%B1%D9%81-%D9%84%D8%A8%D9%86%D8%A7%D8%A1-%D9%82%D8%A7%D9%84%D8%A8-%D9%85%D8%A7%D8%B3%D8%AA%D8%B1-%D9%88%D8%AD%D8%B2%D9%85%D8%A9-%D8%A8%D9%88%D8%B3%D8%AA%D8%A7%D8%AA-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D9%84%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A,,,,unknown,,,2026-05-19 18:41:19,السلام عليكم ورحمة الله وبركاته،,
Mostaqel.com,إنتاج فيديو إعلاني لروضة أطفال,https://mostaql.com/project/1242054-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D9%8A-%D9%84%D8%B1%D9%88%D8%B6%D8%A9-%D8%A3%D8%B7%D9%81%D8%A7%D9%84,,,,unknown,,,2026-05-19 18:33:45,السلام عليكم,
Mostaqel.com,تصميم لوجو وهوية,https://mostaql.com/project/1241692-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%84%D9%88%D8%AC%D9%88-%D9%88%D9%87%D9%88%D9%8A%D8%A9,,,,unknown,,,2026-05-19 18:29:59,تصميم لوقو وهوية,
Mostaqel.com,تصميم مخطط لفيلا 3 أدوار,https://mostaql.com/project/1242051-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AE%D8%B7%D8%B7-%D9%84%D9%81%D9%8A%D9%84%D8%A7-3-%D8%A3%D8%AF%D9%88%D8%A7%D8%B1,,,,unknown,,,2026-05-19 18:19:31,أرض زاوية بمساحة 375 م2,
Mostaqel.com,تحويل صور احترافية لمنتجات ملابس,https://mostaql.com/project/1242049-%D8%AA%D8%AD%D9%88%D9%8A%D9%84-%D8%B5%D9%88%D8%B1-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D9%85%D9%84%D8%A7%D8%A8%D8%B3,,,,unknown,,,2026-05-19 18:14:54,السلام عليكم،,
Mostaqel.com,إنشاء موقع خيري للمتبرعين بالدم,https://mostaql.com/project/1242046-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%88%D9%82%D8%B9-%D8%AE%D9%8A%D8%B1%D9%8A-%D9%84%D9%84%D9%85%D8%AA%D8%A8%D8%B1%D8%B9%D9%8A%D9%86-%D8%A8%D8%A7%D9%84%D8%AF%D9%85,,,,unknown,,,2026-05-19 18:13:39,السلام عليكم،,
Mostaqel.com,مبرمج أودو لبداية الاشتراك بالأمور المحاسبية ونقل الادارة من زوهو الى أودو,https://mostaql.com/project/1242038-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D8%A3%D9%88%D8%AF%D9%88-%D9%84%D8%A8%D8%AF%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D8%B4%D8%AA%D8%B1%D8%A7%D9%83-%D8%A8%D8%A7%D9%84%D8%A3%D9%85%D9%88%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D8%B3%D8%A8%D9%8A%D8%A9-%D9%88%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%A7%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D9%86-%D8%B2%D9%88%D9%87%D9%88-%D8%A7%D9%84%D9%89-%D8%A3%D9%88%D8%AF%D9%88,,,,unknown,,,2026-05-19 17:20:08,مطلوب مبرمج أودو لبداية الاشتراك بالأمور المحاسبية ونقل الادارة من زوهو الى أودو,
Mostaqel.com,مجلة إنجليزي 40 صفحة تقريبا,https://mostaql.com/project/1242040-%D9%85%D8%AC%D9%84%D8%A9-%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A-40-%D8%B5%D9%81%D8%AD%D8%A9-%D8%AA%D9%82%D8%B1%D9%8A%D8%A8%D8%A7,,,,unknown,,,2026-05-19 17:14:17,عندي مجلة انجليزي تقريبا 40 صفحه,
Mostaqel.com,محامين ومستشارين قانونيين للعمل بشركة محاماة,https://mostaql.com/project/1242025-%D9%85%D8%AD%D8%A7%D9%85%D9%8A%D9%86-%D9%88%D9%85%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A%D9%86-%D9%82%D8%A7%D9%86%D9%88%D9%86%D9%8A%D9%8A%D9%86-%D9%84%D9%84%D8%B9%D9%85%D9%84-%D8%A8%D8%B4%D8%B1%D9%83%D8%A9-%D9%85%D8%AD%D8%A7%D9%85%D8%A7%D8%A9,,,,unknown,,,2026-05-19 16:59:44,السلام عليكم ورحمة الله,
Mostaqel.com,حملات إعلانية على قوقل,https://mostaql.com/project/1237328-%D8%AD%D9%85%D9%84%D8%A7%D8%AA-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D9%82%D9%88%D9%82%D9%84,,,,unknown,,,2026-05-19 16:27:04,عندي متجر في زد,
Mostaqel.com,تصميم محطة رفع أو غرفة مضخات,https://mostaql.com/project/1242028-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AD%D8%B7%D8%A9-%D8%B1%D9%81%D8%B9-%D8%A3%D9%88-%D8%BA%D8%B1%D9%81%D8%A9-%D9%85%D8%B6%D8%AE%D8%A7%D8%AA,,,,unknown,,,2026-05-19 16:25:10,السلام عليكم ورحمة الله,
Mostaqel.com,مسوق ومصمم محترف وذو خبرة في أدوات Ai,https://mostaql.com/project/1242023-%D9%85%D8%B3%D9%88%D9%82-%D9%88%D9%85%D8%B5%D9%85%D9%85-%D9%85%D8%AD%D8%AA%D8%B1%D9%81-%D9%88%D8%B0%D9%88-%D8%AE%D8%A8%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A3%D8%AF%D9%88%D8%A7%D8%AA-ai,,,,unknown,,,2026-05-19 16:01:53,مطلوب مصمم ومسوق عنده خبره ويعرف يستخدم ادوات ai بشغله + يفضل يكون اشتغل بالسوق السعودي او مع براندات سعودية ويفهم فيه,
Mostaqel.com,تعديل على موقع ووردبريس,https://mostaql.com/project/1241943-%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%B9%D9%84%D9%89-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D9%88%D8%B1%D8%AF%D8%A8%D8%B1%D9%8A%D8%B3,,,,unknown,,,2026-05-19 15:44:03,السلام عليكم,
Mostaqel.com,تصميم هوية بصرية احترافية,https://mostaql.com/project/1242021-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%87%D9%88%D9%8A%D8%A9-%D8%A8%D8%B5%D8%B1%D9%8A%D8%A9-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9,,,,unknown,,,2026-05-19 15:25:32,السلام عليكم ورحمة الله وبركاته,
Mostaqel.com,تصميم كتاب مرجعي لطلاب الامتياز – تخصص التغذية العلاجية بأسلوب Infographic / Sketchnote,https://mostaql.com/project/1242017-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%83%D8%AA%D8%A7%D8%A8-%D9%85%D8%B1%D8%AC%D8%B9%D9%8A-%D9%84%D8%B7%D9%84%D8%A7%D8%A8-%D8%A7%D9%84%D8%A7%D9%85%D8%AA%D9%8A%D8%A7%D8%B2-%D8%AA%D8%AE%D8%B5%D8%B5-%D8%A7%D9%84%D8%AA%D8%BA%D8%B0%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D8%AC%D9%8A%D8%A9-%D8%A8%D8%A3%D8%B3%D9%84%D9%88%D8%A8-infographic-sketchnote,,,,unknown,,,2026-05-19 15:24:48,أبحث عن مصمم/ة جرافيك محترف لتصميم كتاب تعليمي مرجعي موجه لطلاب الامتياز في تخصص التغذية العلاجية,
